algorithm;dataset;k;qids;weighted;iterations;eliteFraction;crossoverFraction;productionFraction;mutationProbability;immigrationFraction;immigrationInterval;subpopulationSize;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility;tuningParameter;tuningValue
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1220819;0.629090518;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1220751;0.622543707;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1120775;0.625884181;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1160802;0.632851348;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1080758;0.62890928;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;20000;2147483647;false;1;1040676;0.626586341;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;20000;2147483647;false;1;1220908;0.635517407;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;20000;2147483647;false;1;1060726;0.62431244;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;20000;2147483647;false;1;1220810;0.630361555;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;20000;2147483647;false;1;1140766;0.628996592;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;20000;2147483647;false;1;1220799;0.628137452;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;20000;2147483647;false;1;1120836;0.624950377;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1100783;0.631072742;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1200710;0.622644033;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1950997;0.630880334;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1770737;0.627153057;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1770810;0.627958599;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1650649;0.628057992;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1740775;0.626628371;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1860827;0.625133136;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1500702;0.624749929;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;30000;2147483647;false;1;1740792;0.626441795;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;30000;2147483647;false;1;1890954;0.626849822;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;30000;2147483647;false;1;1740798;0.625630234;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;30000;2147483647;false;1;1830836;0.626120248;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;30000;2147483647;false;1;1680766;0.627290325;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;30000;2147483647;false;1;1650749;0.630179962;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;30000;2147483647;false;1;1740802;0.621264139;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1890922;0.628990508;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1770676;0.629651185;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;275648;0.63191431;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;265615;0.633454973;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;285677;0.628404903;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;285781;0.626755848;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;5000;2147483647;false;2;280706;0.623309979;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;5000;2147483647;false;2;305758;0.624138503;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;5000;2147483647;false;2;250608;0.622844753;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;5000;2147483647;false;2;295693;0.629241526;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;5000;2147483647;false;2;290700;0.629135337;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;5000;2147483647;false;2;285660;0.625444657;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;5000;2147483647;false;2;290721;0.621984458;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;5000;2147483647;false;2;295792;0.627043399;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;5000;2147483647;false;2;285702;0.623802073;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;5000;2147483647;false;2;285716;0.627317073;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;290762;0.624397421;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;270655;0.627317311;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;2;560765;0.627945951;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;2;560707;0.62932959;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;2;600768;0.627678117;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;2;530653;0.625062731;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;10000;2147483647;false;2;510651;0.626135086;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;10000;2147483647;false;2;500628;0.623356905;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;10000;2147483647;false;2;540688;0.628060334;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;10000;2147483647;false;2;510665;0.631504184;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;10000;2147483647;false;2;570762;0.62614264;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;10000;2147483647;false;2;600815;0.625374398;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;10000;2147483647;false;2;520704;0.624088794;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;10000;2147483647;false;2;590750;0.627167337;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;10000;2147483647;false;2;560747;0.62918291;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;10000;2147483647;false;2;630821;0.631508644;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;2;580810;0.632727683;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;2;590765;0.632081602;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1140834;0.628768479;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1080792;0.629647027;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1060786;0.621339845;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1080702;0.624711189;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1040684;0.625994312;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1060690;0.623478975;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1200834;0.625870121;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;20000;2147483647;false;2;1160823;0.625538688;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;20000;2147483647;false;2;1060795;0.624512143;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;20000;2147483647;false;2;1100743;0.626756972;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;20000;2147483647;false;2;1020725;0.625469189;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;20000;2147483647;false;2;1020711;0.628270031;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;20000;2147483647;false;2;1200851;0.629214969;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;20000;2147483647;false;2;1020697;0.628071849;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1140851;0.632676553;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1140838;0.630398606;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1710915;0.634385768;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1500689;0.626329539;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1680875;0.623745799;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1770727;0.62774627;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1620799;0.619719437;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1770798;0.629637081;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1740833;0.624049329;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;30000;2147483647;false;2;1770876;0.626740349;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;30000;2147483647;false;2;1590823;0.628008448;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;30000;2147483647;false;2;1830883;0.631020394;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;30000;2147483647;false;2;1800832;0.626582378;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;30000;2147483647;false;2;1620794;0.624557398;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;30000;2147483647;false;2;1590765;0.628346555;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;30000;2147483647;false;2;1770837;0.6269935;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1560805;0.628521728;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1800726;0.635204744;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;3;265626;0.630376204;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;3;275707;0.629440443;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;3;270692;0.628028296;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;3;265664;0.618608195;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;5000;2147483647;false;3;275670;0.624362719;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;5000;2147483647;false;3;280677;0.623893709;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;5000;2147483647;false;3;275665;0.626697809;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;5000;2147483647;false;3;320771;0.626059342;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;5000;2147483647;false;3;285763;0.621913476;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;5000;2147483647;false;3;260672;0.629555378;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;5000;2147483647;false;3;275721;0.626113491;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;5000;2147483647;false;3;260636;0.624363272;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;5000;2147483647;false;3;265679;0.62457193;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;5000;2147483647;false;3;250633;0.627198461;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;3;265672;0.624517239;0;crossOverFraction;0.2
